"","X.1","X","X.x","Site","CoreName_2","Extracted_IntervalStart_Depth_cm","Extracted_IntervalEnd_Depth_cm","Corrected_DBD_g_cm3","Corrected_Sample_Thickness_cm","Province","Region","OC_Per","Study","Percent.Sand.Fraction","Percent.Gravel.Fraction","Core.Number","Type","Coast","Percent.Silt.Fraction","SiteName2.x","Corrected_Midpoint_cm","SiteCode","Watercourse_NEAR_DIST.x","REI_SUM","REI_Scaled","REI_Raw","c_dens","estCfactorS","meanCF","sdCF","conversion","consistent.with.Matts.data","CF_final","corr_SD","corr_ED","corr_thickness","corr_segment_midpoint"
"352",357,357,357,"Sooke","BC-SOO-2-SG-2",5,9.5,0.667355945,10.6,"BC","Vancouver Island",0.918,"Christensen",97.7,0,2,"SG","Pacific",2.4,"Sooke",17.2,"SOO",31277.59156,2.14551e+51,0.115469351,6339.905435,0.0061263275751,0.420168067226891,"0.42264073478091",0.00270630375591789,"Missing",NA,0.42264073478091,2.11320367390455,4.01508698041865,1.90188330651409,3.0641453271616
"353",358,358,358,"Sooke","BC-SOO-2-SG-2",9.5,21.5,0.679977334,28.5,"BC","Vancouver Island",0.57,"Christensen",80.8,0,2,"SG","Pacific",19.1,"Sooke",36.75,"SOO",31277.59156,2.14551e+51,0.115469351,6339.905435,0.0038758708038,0.422222222222222,"0.42264073478091",0.00270630375591789,"Missing",NA,0.42264073478091,4.01508698041865,9.08677579778957,5.07168881737092,6.55093138910411
"354",359,359,359,"Sooke","BC-SOO-3-SG-3",0,2,0.198714218,6.6,"BC","Vancouver Island",0.99,"Christensen",88.8,0,3,"SG","Pacific",11.2,"Sooke",3.3,"SOO",31277.59156,2.14551e+51,0.115469351,6339.905435,0.0019672707582,0,"0.302725136561995",0.000528563827876373,"Missing",NA,0.302725136561995,0,0.60545027312399,0.60545027312399,0.302725136561995
"355",360,360,360,"Sooke","BC-SOO-3-SG-3",10,15.4,0.614888091,17.8,"BC","Vancouver Island",0.616,"Christensen",87.7,0,3,"SG","Pacific",12.4,"Sooke",42,"SOO",31277.59156,2.14551e+51,0.115469351,6339.905435,0.00378771064056,0.302114803625378,"0.302725136561995",0.000528563827876373,"Missing",NA,0.302725136561995,3.02725136561995,4.66196710305472,1.63471573743477,3.84460923433734
"356",361,361,361,"Sooke","BC-SOO-3-SG-3",2,5,0.392333199,9.9,"BC","Vancouver Island",0.531,"Christensen",93.2,0,3,"SG","Pacific",6.9,"Sooke",11.55,"SOO",31277.59156,2.14551e+51,0.115469351,6339.905435,0.00208328928669,0.303030303030303,"0.302725136561995",0.000528563827876373,"Missing",NA,0.302725136561995,0.60545027312399,1.51362568280998,0.908175409685985,1.05953797796698
"357",362,362,362,"Sooke","BC-SOO-3-SG-3",5,10,0.307752276,16.6,"BC","Vancouver Island",0.554,"Christensen",95.4,0,3,"SG","Pacific",4.5,"Sooke",24.8,"SOO",31277.59156,2.14551e+51,0.115469351,6339.905435,0.00170494760904,0.303030303030303,"0.302725136561995",0.000528563827876373,"Missing",NA,0.302725136561995,1.51362568280998,3.02725136561995,1.51362568280998,2.27043852421496
"358",363,363,363,"Sooke","BC-SOO-4-SG-4",0,2,0.377405497,6.5,"BC","Vancouver Island",0.495,"Christensen",96.6,0,4,"SG","Pacific",3.5,"Sooke",3.25,"SOO",31277.59156,2.14551e+51,0.115469351,6339.905435,0.00186815721015,0,"0.307377693880762",0.000544927106361145,"Missing",NA,0.307377693880762,0,0.614755387761524,0.614755387761524,0.307377693880762
"359",364,364,364,"Sooke","BC-SOO-4-SG-4",10,16,0.474419725,-13,"BC","Vancouver Island",0.605,"Christensen",84.2,0,4,"SG","Pacific",15.9,"Sooke",26,"SOO",31277.59156,2.14551e+51,0.115469351,6339.905435,0.00287023933625,0.307692307692308,"0.307377693880762",0.000544927106361145,"Missing",NA,0.307377693880762,3.07377693880762,4.91804310209219,1.84426616328457,3.99591002044991
"360",365,365,365,"Sooke","BC-SOO-4-SG-4",2,5,0.430086814,9.8,"BC","Vancouver Island",0.541,"Christensen",97.6,0,4,"SG","Pacific",2.4,"Sooke",11.4,"SOO",31277.59156,2.14551e+51,0.115469351,6339.905435,0.00232676966374,0.307692307692308,"0.307377693880762",0.000544927106361145,"Missing",NA,0.307377693880762,0.614755387761524,1.53688846940381,0.922133081642286,1.07582192858267
"361",366,366,366,"Sooke","BC-SOO-4-SG-4",5,10,0.471195513,16.2,"BC","Vancouver Island",0.477,"Christensen",95.2,0,4,"SG","Pacific",4.9,"Sooke",24.4,"SOO",31277.59156,2.14551e+51,0.115469351,6339.905435,0.00224760259701,0.306748466257669,"0.307377693880762",0.000544927106361145,"Missing",NA,0.307377693880762,1.53688846940381,3.07377693880762,1.53688846940381,2.30533270410572
"362",367,367,367,"Sooke","BC-SOO-5-SG-5",0,2,0.488163002,5.3,"BC","Vancouver Island",0.624,"Christensen",94.2,0,5,"SG","Pacific",5.8,"Sooke",2.65,"SOO",31277.59156,2.14551e+51,0.115469351,6339.905435,0.00304613713248,0,"0.375008218043413",0.0021519972224318,"Missing",NA,0.375008218043413,0,0.750016436086826,0.750016436086826,0.375008218043413
"363",368,368,368,"Sooke","BC-SOO-5-SG-5",10,14.4,0.517748639,11.8,"BC","Vancouver Island",0.726,"Christensen",85.4,0,5,"SG","Pacific",14.7,"Sooke",32.6,"SOO",31277.59156,2.14551e+51,0.115469351,6339.905435,0.00375885511914,0.374531835205993,"0.375008218043413",0.0021519972224318,"Missing",NA,0.375008218043413,3.75008218043413,5.40011833982515,1.65003615939102,4.57510026012964
"364",369,369,369,"Sooke","BC-SOO-5-SG-5",2,5,0.375833021,8.1,"BC","Vancouver Island",0.707,"Christensen",95.8,0,5,"SG","Pacific",4.2,"Sooke",9.35,"SOO",31277.59156,2.14551e+51,0.115469351,6339.905435,0.00265713945847,0.377358490566038,"0.375008218043413",0.0021519972224318,"Missing",NA,0.375008218043413,0.750016436086826,1.87504109021706,1.12502465413024,1.31252876315195
"365",370,370,370,"Sooke","BC-SOO-5-SG-5",5,10,0.728990083,13.3,"BC","Vancouver Island",0.317,"Christensen",97.2,0,5,"SG","Pacific",2.8,"Sooke",20.05,"SOO",31277.59156,2.14551e+51,0.115469351,6339.905435,0.00231089856311,0.373134328358209,"0.375008218043413",0.0021519972224318,"Missing",NA,0.375008218043413,1.87504109021706,3.75008218043413,1.87504109021706,2.8125616353256
"366",371,371,371,"Sooke","BC-SOO-7-BA-7",0,4,1.355680272,4,"BC","Vancouver Island",0.141,"Christensen",95.3,0,7,"BA","Pacific",4.7,"Sooke",2,"SOO",31277.59156,2.14551e+51,0.115469351,6339.905435,0.00191150918352,0,"25",NA,"Missing",NA,0,0,0,0,0
"367",372,372,372,"Taylor's Head","NS-TH-1-BA-1",20.1,25,0.166117515,2.5,"NS","Atlantic",0.353217478,"Wong",88.76115294,0,1,"BA","Atlantic",10.9496169,"Taylor's Head",11.275,"TH1",18787.93701,9.72038e+47,0.686227353,36577.20391,0.000586756096999272,2,"2",0,"0.8","est",0.8,16.08,20,3.92,18.04
"368",373,373,373,"Taylor's Head","NS-TH-1-BA-1",25.1,30,0.166668503,2.5,"NS","Atlantic",0.221282051,"Wong",88.19002281,0,1,"BA","Atlantic",11.79543125,"Taylor's Head",13.775,"TH1",18787.93701,9.72038e+47,0.686227353,36577.20391,0.000368807481809397,2,"2",0,"0.8","est",0.8,20.08,24,3.92,22.04
"369",374,374,374,"Taylor's Head","NS-TH-1-BA-1",30.1,35,0.167025544,2.5,"NS","Atlantic",0.057387387,"Wong",88.87767288,0.108861311,1,"BA","Atlantic",11.01346581,"Taylor's Head",16.275,"TH1",18787.93701,9.72038e+47,0.686227353,36577.20391,9.58515953241353e-05,2,"2",0,"0.8","est",0.8,24.08,28,3.92,26.04
"370",375,375,375,"Taylor's Head","NS-TH-1-BA-1",35.1,40,0.166260772,2.5,"NS","Atlantic",0.373561116,"Wong",87.83628832,0,1,"BA","Atlantic",12.05302403,"Taylor's Head",18.775,"TH1",18787.93701,9.72038e+47,0.686227353,36577.20391,0.000621085595353416,2,"2",0,"0.8","est",0.8,28.08,32,3.92,30.04
"371",376,376,376,"Taylor's Head","NS-TH-1-BA-1",40.1,45,0.1670013,2.5,"NS","Atlantic",0.184175506,"Wong",83.62818136,4.495635018,1,"BA","Atlantic",11.83263278,"Taylor's Head",21.275,"TH1",18787.93701,9.72038e+47,0.686227353,36577.20391,0.000307575489301578,2,"2",0,"0.8","est",0.8,32.08,36,3.91999999999999,34.04
"372",377,377,377,"Taylor's Head","NS-TH-1-BA-1",45.1,48.5,0.236185145,1.75,"NS","Atlantic",0.396972406,"Wong",87.00259948,0.644537759,1,"BA","Atlantic",11.97893755,"Taylor's Head",23.4,"TH1",18787.93701,9.72038e+47,0.686227353,36577.20391,0.000937589852721089,2,"2",0,"0.8","est",0.8,36.08,38.8,2.72,37.44
"373",378,378,378,"Taylor's Head","NS-TH-1-BA-1",5.1,10,0.165599586,2.5,"NS","Atlantic",0.074072044,"Wong",95.54150724,0.204292131,1,"BA","Atlantic",3.970720346,"Taylor's Head",3.775,"TH1",18787.93701,9.72038e+47,0.686227353,36577.20391,0.000122662998205738,2,"2",0,"0.8","est",0.8,4.08,8,3.92,6.04
"374",379,379,379,"Taylor's Head","NS-TH-2-SG-2",0,2,0.413470015,1,"NS","Atlantic",0.886263995,"Wong",85.26681903,0,2,"SG","Atlantic",14.46799438,"Taylor's Head",0.5,"TH1",18787.93701,9.72038e+47,0.686227353,36577.20391,0.0036644358730661,0,"2",0,"0.8","est",0.8,0,1.6,1.6,0.8
"375",380,380,380,"Taylor's Head","NS-TH-2-SG-2",10.1,15,0.165329601,2.5,"NS","Atlantic",0.2892,"Wong",85.59288142,0,2,"SG","Atlantic",14.40111978,"Taylor's Head",6.275,"TH1",18787.93701,9.72038e+47,0.686227353,36577.20391,0.000478133206092,2,"2",0,"0.8","est",0.8,8.08,12,3.92,10.04
"376",381,381,381,"Taylor's Head","NS-TH-2-SG-2",15.1,20,0.165309766,2.5,"NS","Atlantic",0.125162772,"Wong",86.18843826,0,2,"SG","Atlantic",13.76556542,"Taylor's Head",8.775,"TH1",18787.93701,9.72038e+47,0.686227353,36577.20391,0.000206906285512314,2,"2",0,"0.8","est",0.8,12.08,16,3.92,14.04
"377",382,382,382,"Taylor's Head","NS-TH-2-SG-2",2.1,5,0.27551444,1.5,"NS","Atlantic",0.912430239,"Wong",90.83333889,0,2,"SG","Atlantic",8.732026318,"Taylor's Head",1.775,"TH1",18787.93701,9.72038e+47,0.686227353,36577.20391,0.00251387706337151,2,"2",0,"0.8","est",0.8,1.68,4,2.32,2.84
"378",383,383,383,"Taylor's Head","NS-TH-2-SG-2",25.1,30,0.165338417,2.5,"NS","Atlantic",0.115773525,"Wong",84.23865954,0,2,"SG","Atlantic",15.55472614,"Taylor's Head",13.775,"TH1",18787.93701,9.72038e+47,0.686227353,36577.20391,0.000191418113540099,2,"2",0,"0.8","est",0.8,20.08,24,3.92,22.04
"379",384,384,384,"Taylor's Head","NS-TH-2-SG-2",35.1,40,0.165385802,2.5,"NS","Atlantic",0.114975124,"Wong",95.18393401,0,2,"SG","Atlantic",4.794077865,"Taylor's Head",18.775,"TH1",18787.93701,9.72038e+47,0.686227353,36577.20391,0.000190152530927894,2,"2",0,"0.8","est",0.8,28.08,32,3.92,30.04
"380",385,385,385,"Taylor's Head","NS-TH-2-SG-2",40.1,45,0.16529544,2.5,"NS","Atlantic",0.211258741,"Wong",84.75456503,0,2,"SG","Atlantic",15.23076821,"Taylor's Head",21.275,"TH1",18787.93701,9.72038e+47,0.686227353,36577.20391,0.00034920106547441,2,"2",0,"0.8","est",0.8,32.08,36,3.91999999999999,34.04
"381",386,386,386,"Taylor's Head","NS-TH-2-SG-2",45.1,48,0.275782587,1.5,"NS","Atlantic",0.203306661,"Wong",87.54903201,0.477500216,2,"SG","Atlantic",11.95615256,"Taylor's Head",23.275,"TH1",18787.93701,9.72038e+47,0.686227353,36577.20391,0.00056068436924912,2,"2",0,"0.8","est",0.8,36.08,38.4,2.32,37.24
"382",387,387,387,"Taylor's Head","NS-TH-2-SG-2",5.1,10,0.165360457,2.5,"NS","Atlantic",0.5128,"Wong",87.94799344,0,2,"SG","Atlantic",11.92005758,"Taylor's Head",3.775,"TH1",18787.93701,9.72038e+47,0.686227353,36577.20391,0.000847968423496,2,"2",0,"0.8","est",0.8,4.08,8,3.92,6.04
"383",388,388,388,"Taylor's Head","NS-TH-3-SG-3",0,2,0.415861305,1,"NS","Atlantic",0.462474563,"Wong",80.66856132,0,3,"SG","Atlantic",18.61464979,"Taylor's Head",0.5,"TH1",18787.93701,9.72038e+47,0.686227353,36577.20391,0.00192325275298485,0,"2",0,"0.8","est",0.8,0,1.6,1.6,0.8
"384",389,389,389,"Taylor's Head","NS-TH-3-SG-3",10.1,15,0.165281114,2.5,"NS","Atlantic",0.017663183,"Wong",89.63103223,0,3,"SG","Atlantic",10.34096516,"Taylor's Head",6.275,"TH1",18787.93701,9.72038e+47,0.686227353,36577.20391,2.91939056302586e-05,2,"2",0,"0.8","est",0.8,8.08,12,3.92,10.04
"385",390,390,390,"Taylor's Head","NS-TH-3-SG-3",15.1,20,0.165093778,2.5,"NS","Atlantic",0.300522863,"Wong",79.55892562,0,3,"SG","Atlantic",20.27954291,"Taylor's Head",8.775,"TH1",18787.93701,9.72038e+47,0.686227353,36577.20391,0.000496144548280464,2,"2",0,"0.8","est",0.8,12.08,16,3.92,14.04
"386",391,391,391,"Taylor's Head","NS-TH-3-SG-3",2.1,5,0.274983654,1.5,"NS","Atlantic",0.699163315,"Wong",84.65556164,0,3,"SG","Atlantic",14.71126488,"Taylor's Head",1.775,"TH1",18787.93701,9.72038e+47,0.686227353,36577.20391,0.00192258483101453,2,"2",0,"0.8","est",0.8,1.68,4,2.32,2.84
"387",392,392,392,"Taylor's Head","NS-TH-3-SG-3",20.1,25,0.165458533,2.5,"NS","Atlantic",0.414442259,"Wong",81.38957155,0,3,"SG","Atlantic",18.56580551,"Taylor's Head",11.275,"TH1",18787.93701,9.72038e+47,0.686227353,36577.20391,0.00068573008187346,2,"2",0,"0.8","est",0.8,16.08,20,3.92,18.04
"388",393,393,393,"Taylor's Head","NS-TH-3-SG-3",25.1,30,0.165445309,2.5,"NS","Atlantic",0.273566009,"Wong",84.72774503,0,3,"SG","Atlantic",15.2309588,"Taylor's Head",13.775,"TH1",18787.93701,9.72038e+47,0.686227353,36577.20391,0.000452602128909018,2,"2",0,"0.8","est",0.8,20.08,24,3.92,22.04
"389",394,394,394,"Taylor's Head","NS-TH-3-SG-3",30.1,35,0.165315276,2.5,"NS","Atlantic",0.203898305,"Wong",89.11256724,0,3,"SG","Atlantic",10.86476866,"Taylor's Head",16.275,"TH1",18787.93701,9.72038e+47,0.686227353,36577.20391,0.000337075045670072,2,"2",0,"0.8","est",0.8,24.08,28,3.92,26.04
"390",395,395,395,"Taylor's Head","NS-TH-3-SG-3",35.1,40,0.165361559,2.5,"NS","Atlantic",0.046459144,"Wong",89.20091431,0.285887551,3,"SG","Atlantic",10.51319814,"Taylor's Head",18.775,"TH1",18787.93701,9.72038e+47,0.686227353,36577.20391,7.6825564816455e-05,2,"2",0,"0.8","est",0.8,28.08,32,3.92,30.04
"391",396,396,396,"Taylor's Head","NS-TH-3-SG-3",40.1,45,0.165363763,2.5,"NS","Atlantic",0.118511284,"Wong",81.36424521,0,3,"SG","Atlantic",18.63109002,"Taylor's Head",21.275,"TH1",18787.93701,9.72038e+47,0.686227353,36577.20391,0.000195974718802017,2,"2",0,"0.8","est",0.8,32.08,36,3.91999999999999,34.04
"392",397,397,397,"Taylor's Head","NS-TH-3-SG-3",5.1,10,0.165234831,2.5,"NS","Atlantic",0.590185078,"Wong",89.90956624,0,3,"SG","Atlantic",9.929707091,"Taylor's Head",3.775,"TH1",18787.93701,9.72038e+47,0.686227353,36577.20391,0.000975191316220518,2,"2",0,"0.8","est",0.8,4.08,8,3.92,6.04
"393",398,398,398,"Taylor's Head","NS-TH-4-SG-4",0,2,0.413120138,1,"NS","Atlantic",0.622668681,"Wong",78.17093014,0,4,"SG","Atlantic",21.53565046,"Taylor's Head",0.5,"TH1",18787.93701,9.72038e+47,0.686227353,36577.20391,0.00257236971422998,0,"2",0,"0.8","est",0.8,0,1.6,1.6,0.8
"394",399,399,399,"Taylor's Head","NS-TH-4-SG-4",10.1,15,0.173045644,2.5,"NS","Atlantic",0.235451285,"Wong",86.53459168,0,4,"SG","Atlantic",8.924932498,"Taylor's Head",6.275,"TH1",18787.93701,9.72038e+47,0.686227353,36577.20391,0.000407438192434525,2,"2",0,"0.8","est",0.8,8.08,12,3.92,10.04
"395",400,400,400,"Taylor's Head","NS-TH-4-SG-4",15.1,20,0.172453882,2.5,"NS","Atlantic",0.038693918,"Wong",70.06997029,0.447298636,4,"SG","Atlantic",29.48273108,"Taylor's Head",8.775,"TH1",18787.93701,9.72038e+47,0.686227353,36577.20391,6.67291636888968e-05,2,"2",0,"0.8","est",0.8,12.08,16,3.92,14.04
"396",401,401,401,"Taylor's Head","NS-TH-4-SG-4",2.1,5,0.28568385,1.5,"NS","Atlantic",0.613546778,"Wong",86.71406897,0,4,"SG","Atlantic",13.0667061,"Taylor's Head",1.775,"TH1",18787.93701,9.72038e+47,0.686227353,36577.20391,0.00175280405694135,2,"2",0,"0.8","est",0.8,1.68,4,2.32,2.84
"397",402,402,402,"Taylor's Head","NS-TH-4-SG-4",20.1,25,0.171943667,2.5,"NS","Atlantic",0.074928872,"Wong",86.9167863,0,4,"SG","Atlantic",12.90376333,"Taylor's Head",11.275,"TH1",18787.93701,9.72038e+47,0.686227353,36577.20391,0.000128835450158536,2,"2",0,"0.8","est",0.8,16.08,20,3.92,18.04
"398",403,403,403,"Taylor's Head","NS-TH-4-SG-4",25.1,30,0.172242303,2.5,"NS","Atlantic",0.270319107,"Wong",84.10523151,0.439530911,4,"SG","Atlantic",15.41109256,"Taylor's Head",13.775,"TH1",18787.93701,9.72038e+47,0.686227353,36577.20391,0.000465603855345834,2,"2",0,"0.8","est",0.8,20.08,24,3.92,22.04
"399",404,404,404,"Taylor's Head","NS-TH-4-SG-4",30.1,35,0.169670288,2.5,"NS","Atlantic",0.554915085,"Wong",88.14566569,0.855366989,4,"SG","Atlantic",10.90414304,"Taylor's Head",16.275,"TH1",18787.93701,9.72038e+47,0.686227353,36577.20391,0.000941526022874945,2,"2",0,"0.8","est",0.8,24.08,28,3.92,26.04
"400",405,405,405,"Taylor's Head","NS-TH-4-SG-4",35.1,40,0.17149957,2.5,"NS","Atlantic",0.039283004,"Wong",80.40982079,2.874785548,4,"SG","Atlantic",16.42688702,"Taylor's Head",18.775,"TH1",18787.93701,9.72038e+47,0.686227353,36577.20391,6.73701829430828e-05,2,"2",0,"0.8","est",0.8,28.08,32,3.92,30.04
"401",406,406,406,"Taylor's Head","NS-TH-4-SG-4",40.1,45,0.173237388,2.5,"NS","Atlantic",0.1,"Wong",74.2675216,16.2818213,4,"SG","Atlantic",9.431573859,"Taylor's Head",21.275,"TH1",18787.93701,9.72038e+47,0.686227353,36577.20391,0.000173237388,2,"2",0,"0.8","est",0.8,32.08,36,3.91999999999999,34.04
"402",407,407,407,"Taylor's Head","NS-TH-4-SG-4",5.1,10,0.171483041,2.5,"NS","Atlantic",0.35896455,"Wong",87.84363875,0,4,"SG","Atlantic",11.9944221,"Taylor's Head",3.775,"TH1",18787.93701,9.72038e+47,0.686227353,36577.20391,0.000615563326451965,2,"2",0,"0.8","est",0.8,4.08,8,3.92,6.04
"403",408,408,408,"Taylor's Head","NS-TH-5-BA-5",0,2,0.413282679,1,"NS","Atlantic",0.02727003,"Wong",94.64986835,0.645268806,5,"BA","Atlantic",4.672199447,"Taylor's Head",0.5,"TH1",18787.93701,9.72038e+47,0.686227353,36577.20391,0.000112702310548104,0,"2",0,"0.8","est",0.8,0,1.6,1.6,0.8
"404",409,409,409,"Taylor's Head","NS-TH-5-BA-5",30.1,35,0.165704273,2.5,"NS","Atlantic",0.004175248,"Wong",92.43067101,0.081798231,5,"BA","Atlantic",7.458934628,"Taylor's Head",16.275,"TH1",18787.93701,9.72038e+47,0.686227353,36577.20391,6.91856434434704e-06,2,"2",0,"0.8","est",0.8,24.08,28,3.92,26.04
"405",410,410,410,"Taylor's Head","NS-TH-5-BA-5",35.1,42,0.118630967,3.5,"NS","Atlantic",0.712735043,"Wong",84.53826453,0,5,"BA","Atlantic",15.38012394,"Taylor's Head",19.275,"TH1",18787.93701,9.72038e+47,0.686227353,36577.20391,0.000845524473658766,2,"2",0,"0.8","est",0.8,28.08,33.6,5.52,30.84
"406",411,411,411,"Taylor's Head","NS-TH-5-BA-5",35.1,42,0.118630967,3.5,"NS","Atlantic",0.332570704,"Wong",84.53826453,0,5,"BA","Atlantic",15.38012394,"Taylor's Head",19.275,"TH1",18787.93701,9.72038e+47,0.686227353,36577.20391,0.000394531842113908,2,"2",0,"0.8","est",0.8,28.08,33.6,5.52,30.84
"407",412,412,412,"Taylor's Head Deep","NS-THd-1-SG-1",0,2,0.6,3.1,"NS","Atlantic",0.604,"Christensen",89.3,0,1,"SG","Atlantic",10.7,"Taylor's Head Deep",1.55,"THd",18665.01085,7.67027e+56,1,53200.07583,0.003624,0,"0.648303309593632",0.00209467951403403,"1","n",1,0,2,2,1
"408",413,413,413,"Taylor's Head Deep","NS-THd-1-SG-1",10,20,0.6,15.4,"NS","Atlantic",0.935,"Christensen",82.2,0,1,"SG","Atlantic",17.8,"Taylor's Head Deep",23.1,"THd",18665.01085,7.67027e+56,1,53200.07583,0.00561,0.649350649350649,"0.648303309593632",0.00209467951403403,"1","n",1,10,20,10,15
"409",414,414,414,"Taylor's Head Deep","NS-THd-1-SG-1",2,5,0.6,4.6,"NS","Atlantic",0.604,"Christensen",91.5,0,1,"SG","Atlantic",8.5,"Taylor's Head Deep",5.4,"THd",18665.01085,7.67027e+56,1,53200.07583,0.003624,0.645161290322581,"0.648303309593632",0.00209467951403403,"1","n",1,2,5,3,3.5
"410",415,415,415,"Taylor's Head Deep","NS-THd-1-SG-1",20,29.7,0.6,14.9,"NS","Atlantic",0.625,"Christensen",80.9,0,1,"SG","Atlantic",19,"Taylor's Head Deep",38.25,"THd",18665.01085,7.67027e+56,1,53200.07583,0.00375,0.649350649350649,"0.648303309593632",0.00209467951403403,"1","n",1,20,29.7,9.7,24.85
"411",416,416,416,"Taylor's Head Deep","NS-THd-1-SG-1",5,10,0.6,7.7,"NS","Atlantic",0.5,"Christensen",92.8,0,1,"SG","Atlantic",7.2,"Taylor's Head Deep",11.55,"THd",18665.01085,7.67027e+56,1,53200.07583,0.003,0.649350649350649,"0.648303309593632",0.00209467951403403,"1","n",1,5,10,5,7.5
"412",417,417,417,"Taylor's Head Deep","NS-THd-2-BA-2",0,2,0.7,3,"NS","Atlantic",0.654,"Christensen",87,0,2,"BA","Atlantic",12.9,"Taylor's Head Deep",1.5,"THd",18665.01085,7.67027e+56,1,53200.07583,0.004578,0,"0.666666666666667",0,"1","n",1,0,2,2,1
"413",418,418,418,"Taylor's Head Deep","NS-THd-2-BA-2",10,20,0.7,15,"NS","Atlantic",0.672,"Christensen",80.8,0,2,"BA","Atlantic",19.1,"Taylor's Head Deep",22.5,"THd",18665.01085,7.67027e+56,1,53200.07583,0.004704,0.666666666666667,"0.666666666666667",0,"1","n",1,10,20,10,15
"414",419,419,419,"Taylor's Head Deep","NS-THd-2-BA-2",2,5,0.7,4.5,"NS","Atlantic",0.687,"Christensen",88.9,0,2,"BA","Atlantic",11.2,"Taylor's Head Deep",5.25,"THd",18665.01085,7.67027e+56,1,53200.07583,0.004809,0.666666666666667,"0.666666666666667",0,"1","n",1,2,5,3,3.5
"415",420,420,420,"Taylor's Head Deep","NS-THd-2-BA-2",20,28,0.7,12,"NS","Atlantic",1.382,"Christensen",78.5,0,2,"BA","Atlantic",21.5,"Taylor's Head Deep",36,"THd",18665.01085,7.67027e+56,1,53200.07583,0.009674,0.666666666666667,"0.666666666666667",0,"1","n",1,20,28,8,24
"416",421,421,421,"Taylor's Head Deep","NS-THd-2-BA-2",28,34,0.7,9,"NS","Atlantic",2.416,"Christensen",80.4,0,2,"BA","Atlantic",19.6,"Taylor's Head Deep",46.5,"THd",18665.01085,7.67027e+56,1,53200.07583,0.016912,0.666666666666667,"0.666666666666667",0,"1","n",1,28,34,6,31
"417",422,422,422,"Taylor's Head Deep","NS-THd-3-BA-3",10,20,0.6,15.6,"NS","Atlantic",0.822,"Christensen",80.7,0,3,"BA","Atlantic",19.3,"Taylor's Head Deep",23.4,"THd",18665.01085,7.67027e+56,1,53200.07583,0.004932,0.641025641025641,"0.642059553349876",0.00206782464847,"0.217821782","n",0.217821782,2.17821782,4.35643564,2.17821782,3.26732673
"418",423,423,423,"Taylor's Head Deep","NS-THd-3-BA-3",2,5,0.6,4.7,"NS","Atlantic",0.361,"Christensen",89.9,0,3,"BA","Atlantic",10.1,"Taylor's Head Deep",5.45,"THd",18665.01085,7.67027e+56,1,53200.07583,0.002166,0.645161290322581,"0.642059553349876",0.00206782464847,"0.217821782","n",0.217821782,0.435643564,1.08910891,0.653465346,0.762376237
"419",424,424,424,"Taylor's Head Deep","NS-THd-3-BA-3",20,30.4,0.6,16.2,"NS","Atlantic",1.602,"Christensen",82.1,0,3,"BA","Atlantic",17.9,"Taylor's Head Deep",39.3,"THd",18665.01085,7.67027e+56,1,53200.07583,0.009612,0.641025641025641,"0.642059553349876",0.00206782464847,"0.217821782","n",0.217821782,4.35643564,6.6217821728,2.2653465328,5.4891089064
"420",425,425,425,"Taylor's Head Deep","NS-THd-3-BA-3",5,10,0.6,7.8,"NS","Atlantic",1.172,"Christensen",88.3,0,3,"BA","Atlantic",11.8,"Taylor's Head Deep",11.7,"THd",18665.01085,7.67027e+56,1,53200.07583,0.007032,0.641025641025641,"0.642059553349876",0.00206782464847,"0.217821782","n",0.217821782,1.08910891,2.17821782,1.08910891,1.633663365
"421",426,426,426,"Taylor's Head Deep","NS-THd-4-SG-4",10,20,0.9,11.2,"NS","Atlantic",0.563,"Christensen",83.6,0,4,"SG","Atlantic",16.4,"Taylor's Head Deep",16.8,"THd",18665.01085,7.67027e+56,1,53200.07583,0.005067,0.892857142857143,"0.895562770562771",0.00662740731272493,"0.423529412","n",0.423529412,4.23529412,8.47058824,4.23529412,6.35294118
"422",427,427,427,"Taylor's Head Deep","NS-THd-4-SG-4",2,5,0.9,3.4,"NS","Atlantic",0.964,"Christensen",89.8,0,4,"SG","Atlantic",10.2,"Taylor's Head Deep",3.9,"THd",18665.01085,7.67027e+56,1,53200.07583,0.008676,0.909090909090909,"0.895562770562771",0.00662740731272493,"0.423529412","n",0.423529412,0.847058824,2.11764706,1.270588236,1.482352942
"423",428,428,428,"Taylor's Head Deep","NS-THd-4-SG-4",20,30,0.9,11.2,"NS","Atlantic",1.085,"Christensen",77.9,0,4,"SG","Atlantic",22.2,"Taylor's Head Deep",28,"THd",18665.01085,7.67027e+56,1,53200.07583,0.009765,0.892857142857143,"0.895562770562771",0.00662740731272493,"0.423529412","n",0.423529412,8.47058824,12.70588236,4.23529412,10.5882353
"424",430,430,430,"Taylor's Head Deep","NS-THd-4-SG-4",30,42.8,0.9,14.3,"NS","Atlantic",1.318,"Christensen",76.9,0,4,"SG","Atlantic",23.1,"Taylor's Head Deep",40.75,"THd",18665.01085,7.67027e+56,1,53200.07583,0.011862,0.892857142857143,"0.895562770562771",0.00662740731272493,"0.423529412","n",0.423529412,12.70588236,18.1270588336,5.4211764736,15.4164705968
